pna,ao,soi,dxs,dD,unc,dO,unc.1,amount [mL],date
-1.45,0.971,9.42,13.54785674,-57.66912739,1.005754525,-8.902123016,0.387121625,984.6938776,11/26/03
-0.841,0.916,16.84,13.63362805,-56.68083891,1.003407613,-8.789308371,0.38715481,983.2734694,11/27/03
-0.518,1.698,15.52,13.71939936,-55.69255044,1.0010607,-8.676493725,0.387187995,981.8530612,11/28/03
-0.61,2.193,10.57,13.80517068,-54.70426196,0.998713788,-8.56367908,0.387221181,980.4326531,11/29/03
-0.705,1.361,-3.69,13.89094199,-53.71597348,0.996366875,-8.450864434,0.387254366,979.0122449,11/30/03
-0.117,1.021,-6.39,13.9767133,-52.72768501,0.994019963,-8.338049789,0.387287551,977.5918367,12/1/03
0.39,1.022,5.83,14.06248461,-51.73939653,0.991673051,-8.225235143,0.387320736,976.1714286,12/2/03
0.476,1.001,12.19,14.14825592,-50.75110806,0.989326138,-8.112420497,0.387353921,974.7510204,12/3/03
0.696,0.323,7.61,14.23402723,-49.76281958,0.986979226,-7.999605852,0.387387106,973.3306122,12/4/03
0.784,0.481,3.86,14.31979854,-48.7745311,0.984632313,-7.886791206,0.387420291,971.9102041,12/5/03
0.635,0.523,8.18,14.40556986,-47.78624263,0.982285401,-7.773976561,0.387453477,970.4897959,12/6/03
0.547,0.823,2.14,14.49134117,-46.79795415,0.979938488,-7.661161915,0.387486662,969.0693878,12/7/03
0.808,0.137,-8.87,14.57711248,-45.80966567,0.977591576,-7.54834727,0.387519847,967.6489796,12/8/03
1.008,-0.095,-0.47,14.66288379,-44.8213772,0.975244663,-7.435532624,0.387553032,966.2285714,12/9/03
1.125,0.453,12.45,14.7486551,-43.83308872,0.972897751,-7.322717978,0.387586217,964.8081633,12/10/03
1.022,1.024,18.37,14.83442641,-42.84480025,0.970550839,-7.209903333,0.387619402,963.3877551,12/11/03
0.808,1.305,4.05,14.92019772,-41.85651177,0.968203926,-7.097088687,0.387652587,961.9673469,12/12/03
0.683,1.239,-0.47,15.00596904,-40.86822329,0.965857014,-6.984274042,0.387685773,960.5469388,12/13/03
0.53,0.359,-2.06,15.09174035,-39.87993482,0.963510101,-6.871459396,0.387718958,959.1265306,12/14/03
0.39,-0.194,12.77,15.17751166,-38.89164634,0.961163189,-6.758644751,0.387752143,957.7061224,12/15/03
0.323,-0.033,11.18,15.26328297,-37.90335787,0.958816276,-6.645830105,0.387785328,956.2857143,12/16/03
0.423,-0.089,-0.15,15.34905428,-36.91506939,0.956469364,-6.533015459,0.387818513,954.8653061,12/17/03
0.684,-0.632,11.37,15.43482559,-35.92678091,0.954122451,-6.420200814,0.387851698,953.444898,12/18/03
0.98,-1.069,21.55,15.5205969,-34.93849244,0.951775539,-6.307386168,0.387884883,952.0244898,12/19/03
0.919,-1.225,35.81,15.60636822,-33.95020396,0.949428626,-6.194571523,0.387918069,950.6040816,12/20/03
0.675,-0.616,37.08,15.69213953,-32.96191549,0.947081714,-6.081756877,0.387951254,949.1836735,12/21/03
0.741,-0.253,44.46,15.77791084,-31.97362701,0.944734802,-5.968942232,0.387984439,947.7632653,12/22/03
0.762,0.611,39.37,15.86368215,-30.98533853,0.942387889,-5.856127586,0.388017624,946.3428571,12/23/03
0.515,1.31,17.6,15.94945346,-29.99705006,0.940040977,-5.74331294,0.388050809,944.922449,12/24/03
0.051,1.314,10.86,16.03522477,-29.00876158,0.937694064,-5.630498295,0.388083994,943.5020408,12/25/03
-0.409,0.415,17.16,16.12099608,-28.0204731,0.935347152,-5.517683649,0.388117179,942.0816327,12/26/03
-0.518,-0.409,9.14,16.2067674,-27.03218463,0.933000239,-5.404869004,0.388150365,940.6612245,12/27/03
-0.317,-0.457,-5.18,16.29253871,-26.04389615,0.930653327,-5.292054358,0.38818355,939.2408163,12/28/03
-0.205,-0.325,-10.72,16.37831002,-25.05560768,0.928306414,-5.179239713,0.388216735,937.8204082,12/29/03
-0.358,0.006,-8.17,16.46408133,-24.0673192,0.925959502,-5.066425067,0.38824992,936.4,12/30/03
-0.748,-0.046,2.58,16.40167448,-25.53438393,0.941626083,-5.242007303,0.388094928,980.7035714,12/31/03
-1.343,-0.523,-1.87,16.33926764,-27.00144867,0.957292663,-5.417589538,0.387939936,1025.007143,1/1/04
-1.69,-0.186,-12.64,16.27686079,-28.4685134,0.972959244,-5.593171774,0.387784944,1069.310714,1/2/04
-1.737,0.065,-22.11,16.21445394,-29.93557813,0.988625824,-5.76875401,0.387629952,1113.614286,1/3/04
-1.432,0.007,-23.06,16.15204709,-31.40264287,1.004292405,-5.944336246,0.38747496,1157.917857,1/4/04
-0.878,-0.383,-12.88,16.08964025,-32.8697076,1.019958985,-6.119918481,0.387319968,1202.221429,1/5/04
-0.475,-0.858,2,16.0272334,-34.33677233,1.035625566,-6.295500717,0.387164977,1246.525,1/6/04
-0.165,-1.227,-8.18,15.96482655,-35.80383707,1.051292147,-6.471082953,0.387009985,1290.828571,1/7/04
0.154,-1.327,-27.4,15.9024197,-37.2709018,1.066958727,-6.646665188,0.386854993,1335.132143,1/8/04
0.646,-1.121,-32.82,15.84001286,-38.73796653,1.082625308,-6.822247424,0.386700001,1379.435714,1/9/04
0.902,-0.63,-13.3,15.77760601,-40.20503127,1.098291888,-6.99782966,0.386545009,1423.739286,1/10/04
0.721,-0.205,-6.75,15.71519916,-41.672096,1.113958469,-7.173411896,0.386390017,1468.042857,1/11/04
0.352,-0.352,-11.15,15.65279231,-43.13916073,1.129625049,-7.348994131,0.386235025,1512.346429,1/12/04
0.054,-0.958,-15.44,15.59038547,-44.60622547,1.14529163,-7.524576367,0.386080033,1556.65,1/13/04
0.056,-1.914,-6.33,15.52797862,-46.0732902,1.160958211,-7.700158603,0.385925041,1600.953571,1/14/04
0.305,-2.968,-10.08,15.46557177,-47.54035493,1.176624791,-7.875740838,0.385770049,1645.257143,1/15/04
0.364,-3.855,-15.44,15.40316492,-49.00741966,1.192291372,-8.051323074,0.385615057,1689.560714,1/16/04
0.381,-4.387,-21.57,15.34075808,-50.4744844,1.207957952,-8.22690531,0.385460065,1733.864286,1/17/04
0.579,-3.89,-21.81,15.27835123,-51.94154913,1.223624533,-8.402487546,0.385305073,1778.167857,1/18/04
0.749,-3.382,-11.45,15.21594438,-53.40861386,1.239291113,-8.578069781,0.385150081,1822.471429,1/19/04
0.672,-2.783,-8.54,15.15353753,-54.8756786,1.254957694,-8.753652017,0.38499509,1866.775,1/20/04
0.59,-1.191,-14.07,15.09113069,-56.34274333,1.270624275,-8.929234253,0.384840098,1911.078571,1/21/04
0.51,0.285,-19.49,15.02872384,-57.80980806,1.286290855,-9.104816488,0.384685106,1955.382143,1/22/04
0.5,0.655,-17.11,14.96631699,-59.2768728,1.301957436,-9.280398724,0.384530114,1999.685714,1/23/04
0.312,-0.776,-15.2,14.90391014,-60.74393753,1.317624016,-9.45598096,0.384375122,2043.989286,1/24/04
0.225,-2.152,-18.06,14.8415033,-62.21100226,1.333290597,-9.631563196,0.38422013,2088.292857,1/25/04
0.164,-3.008,-18.89,14.77909645,-63.678067,1.348957177,-9.807145431,0.384065138,2132.596429,1/26/04
0.127,-3.012,-3.71,14.7166896,-65.14513173,1.364623758,-9.982727667,0.383910146,2176.9,1/27/04
0.228,-3.019,9.8,14.61454801,-65.00829633,1.353659434,-9.952855543,0.385165872,2275.142857,1/28/04
0.369,-3.267,6.76,14.51240642,-64.87146093,1.34269511,-9.922983419,0.386421598,2373.385714,1/29/04
0.402,-2.557,-0.62,14.41026483,-64.73462553,1.331730786,-9.893111296,0.387677324,2471.628571,1/30/04
0.363,-1.487,3.79,14.30812324,-64.59779013,1.320766462,-9.863239172,0.38893305,2569.871429,1/31/04
0.286,-0.962,9.39,14.20598165,-64.46095473,1.309802138,-9.833367048,0.390188776,2668.114286,2/1/04
0.161,-1.305,15.99,14.10384006,-64.32411933,1.298837814,-9.803494924,0.391444502,2766.357143,2/2/04
0.031,-0.577,33.66,14.00169847,-64.18728393,1.28787349,-9.7736228,0.392700228,2864.6,2/3/04
0.196,0.392,15.99,13.89955688,-64.05044853,1.276909166,-9.743750677,0.393955954,2962.842857,2/4/04
0.593,0.494,10.86,13.79741529,-63.91361313,1.265944842,-9.713878553,0.39521168,3061.085714,2/5/04
0.638,0.082,4.15,13.6952737,-63.77677773,1.254980518,-9.684006429,0.396467406,3159.328571,2/6/04
0.789,-0.337,11.92,13.5931321,-63.63994233,1.244016195,-9.654134305,0.397723132,3257.571429,2/7/04
0.927,-0.608,25.94,13.49099051,-63.50310693,1.233051871,-9.624262181,0.398978858,3355.814286,2/8/04
1.068,-0.017,19.23,13.38884892,-63.36627153,1.222087547,-9.594390057,0.400234584,3454.057143,2/9/04
1.403,0.127,22.47,13.28670733,-63.22943613,1.211123223,-9.564517934,0.40149031,3552.3,2/10/04
1.584,-0.519,18.34,13.18456574,-63.09260073,1.200158899,-9.53464581,0.402746036,3650.542857,2/11/04
1.497,-0.601,11.27,13.08242415,-62.95576533,1.189194575,-9.504773686,0.404001762,3748.785714,2/12/04
1.484,-1.069,19.29,12.98028256,-62.81892993,1.178230251,-9.474901562,0.405257488,3847.028571,2/13/04
1.416,-1.838,25.94,12.87814097,-62.68209453,1.167265927,-9.445029438,0.406513214,3945.271429,2/14/04
1.416,-2.096,14.46,12.77599938,-62.54525913,1.156301603,-9.415157315,0.40776894,4043.514286,2/15/04
1.386,-1.8,2.03,12.67385779,-62.40842373,1.145337279,-9.385285191,0.409024666,4141.757143,2/16/04
1.277,-1.466,4.62,12.5717162,-62.27158833,1.134372955,-9.355413067,0.410280392,4240,2/17/04
1.347,-1.643,14.51,12.64526189,-63.01079346,1.119356531,-9.457006919,0.410690522,4765.5,2/18/04
1.327,-1.907,0.97,12.71880757,-63.7499986,1.104340106,-9.558600771,0.411100653,5291,2/19/04
1.12,-2.137,-6.81,12.79235326,-64.48920373,1.089323682,-9.660194623,0.411510783,5816.5,2/20/04
0.84,-2.454,-4.28,12.86589894,-65.22840887,1.074307258,-9.761788474,0.411920913,6342,2/21/04
0.459,-2.345,5.62,12.93944463,-65.967614,1.059290834,-9.863382326,0.412331043,6867.5,2/22/04
0.284,-2.465,2.03,13.01299031,-66.70681914,1.044274409,-9.964976178,0.412741174,7393,2/23/04
0.334,-2.818,-4.98,13.086536,-67.44602427,1.029257985,-10.06657003,0.413151304,7918.5,2/24/04
0.238,-3.202,1.56,13.0434512,-66.24619967,1.027632432,-9.911206355,0.412662782,7704.934286,2/25/04
-0.006,-3.109,3.5,13.0003664,-65.04637507,1.026006878,-9.75584268,0.41217426,7491.368571,2/26/04
-0.085,-3.13,4.26,12.95728159,-63.84655047,1.024381325,-9.600479005,0.411685737,7277.802857,2/27/04
0.054,-3.043,-1.27,12.91419679,-62.64672587,1.022755771,-9.445115329,0.411197215,7064.237143,2/28/04
-0.178,-2.396,-12.1,12.87111199,-61.44690127,1.021130218,-9.289751654,0.410708693,6850.671429,2/29/04
-0.232,-1.614,-11.35,12.82802719,-60.24707667,1.019504664,-9.134387979,0.410220171,6637.105714,3/1/04
-0.341,-0.908,-4.59,12.78494239,-59.04725207,1.017879111,-8.979024304,0.409731649,6423.54,3/2/04
-0.59,-0.129,4.08,12.74185758,-57.84742747,1.016253558,-8.823660629,0.409243126,6209.974286,3/3/04
-0.64,0.214,6.65,12.69877278,-56.64760287,1.014628004,-8.668296954,0.408754604,5996.408571,3/4/04
-0.275,0.168,10.08,12.65568798,-55.44777827,1.013002451,-8.512933279,0.408266082,5782.842857,3/5/04
-0.011,0.737,18.76,12.61260318,-54.24795367,1.011376897,-8.357569603,0.40777756,5569.277143,3/6/04
0.549,1.098,17.78,12.56951838,-53.04812907,1.009751344,-8.202205928,0.407289038,5355.711429,3/7/04
1.11,0.482,8.72,12.52643357,-51.84830447,1.00812579,-8.046842253,0.406800515,5142.145714,3/8/04
1.213,0.148,2.83,12.48334877,-50.64847987,1.006500237,-7.891478578,0.406311993,4928.58,3/9/04
0.824,0.919,2.23,12.44026397,-49.44865527,1.004874684,-7.736114903,0.405823471,4715.014286,3/10/04
0.652,0.763,-2.52,12.39717917,-48.24883067,1.00324913,-7.580751228,0.405334949,4501.448571,3/11/04
0.425,0.268,1.36,12.35409437,-47.04900607,1.001623577,-7.425387553,0.404846427,4287.882857,3/12/04
0.227,0.534,10.63,12.31100956,-45.84918147,0.999998023,-7.270023877,0.404357904,4074.317143,3/13/04
-0.002,1.359,12.27,12.26792476,-44.64935687,0.99837247,-7.114660202,0.403869382,3860.751429,3/14/04
-0.242,2.179,23.39,12.22483996,-43.44953227,0.996746916,-6.959296527,0.40338086,3647.185714,3/15/04
-0.49,2.562,32.94,12.18175516,-42.24970767,0.995121363,-6.803932852,0.402892338,3433.62,3/16/04
-0.616,2.597,30.38,12.13867036,-41.04988307,0.99349581,-6.648569177,0.402403816,3220.054286,3/17/04
-0.819,2.358,27.76,12.09558555,-39.85005847,0.991870256,-6.493205502,0.401915293,3006.488571,3/18/04
-0.912,2.095,26.18,12.05250075,-38.65023387,0.990244703,-6.337841827,0.401426771,2792.922857,3/19/04
-0.706,1.746,26.56,12.00941595,-37.45040927,0.988619149,-6.182478151,0.400938249,2579.357143,3/20/04
-0.435,0.559,18.21,11.96633115,-36.25058467,0.986993596,-6.027114476,0.400449727,2365.791429,3/21/04
-0.45,-0.845,6.76,11.92324635,-35.05076007,0.985368042,-5.871750801,0.399961205,2152.225714,3/22/04
-0.598,-1.603,-7.59,11.88016154,-33.85093547,0.983742489,-5.716387126,0.399472682,1938.66,3/23/04
-0.532,-2.171,-13.32,11.83707674,-32.65111087,0.982116936,-5.561023451,0.39898416,1725.094286,3/24/04
-0.186,-1.55,-4.64,11.79399194,-31.45128627,0.980491382,-5.405659776,0.398495638,1511.528571,3/25/04
0.289,-0.203,-16.54,11.75090714,-30.25146167,0.978865829,-5.250296101,0.398007116,1297.962857,3/26/04
0.585,0.276,-31.37,11.70782234,-29.05163707,0.977240275,-5.094932425,0.397518594,1084.397143,3/27/04
0.923,-0.273,-30.77,11.66473753,-27.85181247,0.975614722,-4.93956875,0.397030071,870.8314286,3/28/04
1.276,-0.611,-37.1,11.62165273,-26.65198787,0.973989168,-4.784205075,0.396541549,657.2657143,3/29/04
1.517,-0.831,-44.85,11.57856793,-25.45216327,0.972363615,-4.6288414,0.396053027,443.7,3/30/04
1.24,-0.817,-54.23,12.00234605,-27.68576347,0.968689046,-4.961013691,0.394840513,470.4428571,3/31/04
1.186,-0.729,-74.4,12.42612418,-29.91936367,0.965014477,-5.293185981,0.393627999,497.1857143,4/1/04
1.583,0.153,-60.1,12.8499023,-32.15296387,0.961339908,-5.625358272,0.392415484,523.9285714,4/2/04
1.78,1.154,-64.29,13.27368043,-34.38656407,0.957665339,-5.957530562,0.39120297,550.6714286,4/3/04
1.643,0.492,-46.79,13.69745855,-36.62016427,0.95399077,-6.289702853,0.389990456,577.4142857,4/4/04
1.465,-0.663,-38.32,14.12123668,-38.85376447,0.950316201,-6.621875143,0.388777942,604.1571429,4/5/04
1.331,-1.465,-35.45,14.5450148,-41.08736467,0.946641632,-6.954047434,0.387565428,630.9,4/6/04
1.338,-1.814,-37.66,14.96879292,-43.32096487,0.942967063,-7.286219724,0.386352913,657.6428571,4/7/04
1.112,-1.962,-39.97,15.39257105,-45.55456507,0.939292494,-7.618392015,0.385140399,684.3857143,4/8/04
0.842,-1.981,-40.05,15.81634917,-47.78816527,0.935617925,-7.950564305,0.383927885,711.1285714,4/9/04
0.693,-1.688,-40.44,16.2401273,-50.02176547,0.931943356,-8.282736596,0.382715371,737.8714286,4/10/04
0.512,-1.079,-31.34,16.66390542,-52.25536567,0.928268787,-8.614908886,0.381502856,764.6142857,4/11/04
0.434,-0.215,-19.67,17.08768355,-54.48896587,0.924594218,-8.947081177,0.380290342,791.3571429,4/12/04
0.21,0.429,-21.97,17.51146167,-56.72256607,0.920919649,-9.279253467,0.379077828,818.1,4/13/04
-0.28,0.171,-13.19,17.50306698,-56.56154777,0.920852458,-9.258076843,0.379168595,834.648913,4/14/04
-0.362,-0.065,-5.53,17.49467229,-56.40052947,0.920785267,-9.236900219,0.379259362,851.1978261,4/15/04
-0.189,0.657,-6.6,17.4862776,-56.23951117,0.920718077,-9.215723595,0.379350129,867.7467391,4/16/04
-0.21,0.908,4.09,17.4778829,-56.07849286,0.920650886,-9.194546971,0.379440897,884.2956522,4/17/04
-0.514,0.056,14.03,17.46948821,-55.91747456,0.920583695,-9.173370347,0.379531664,900.8445652,4/18/04
-0.655,-0.492,10.33,17.46109352,-55.75645626,0.920516504,-9.152193722,0.379622431,917.3934783,4/19/04
-0.693,-1.255,-3.8,17.45269883,-55.59543796,0.920449314,-9.131017098,0.379713198,933.9423913,4/20/04
-0.593,-1.348,-12.35,17.44430414,-55.43441966,0.920382123,-9.109840474,0.379803965,950.4913043,4/21/04
-0.253,-0.803,2.12,17.43590945,-55.27340136,0.920314932,-9.08866385,0.379894732,967.0402174,4/22/04
-0.247,-0.244,12.55,17.42751476,-55.11238306,0.920247741,-9.067487226,0.379985499,983.5891304,4/23/04
-0.288,0.364,1.46,17.41912007,-54.95136475,0.920180551,-9.046310602,0.380076266,1000.138043,4/24/04
0.009,0.454,5.73,17.41072537,-54.79034645,0.92011336,-9.025133978,0.380167034,1016.686957,4/25/04
0.271,0.504,-2.49,17.40233068,-54.62932815,0.920046169,-9.003957354,0.380257801,1033.23587,4/26/04
-0.034,0.062,-0.43,17.39393599,-54.46830985,0.919978978,-8.98278073,0.380348568,1049.784783,4/27/04
-0.428,-0.456,17.73,17.3855413,-54.30729155,0.919911787,-8.961604106,0.380439335,1066.333696,4/28/04
-0.511,-0.556,30.96,17.37714661,-54.14627325,0.919844597,-8.940427481,0.380530102,1082.882609,4/29/04
-0.148,-0.436,20.61,17.36875192,-53.98525495,0.919777406,-8.919250857,0.380620869,1099.431522,4/30/04
0.458,-0.237,-1.98,17.36035723,-53.82423664,0.919710215,-8.898074233,0.380711636,1115.980435,5/1/04
0.518,0.231,-18.41,17.35196254,-53.66321834,0.919643024,-8.876897609,0.380802403,1132.529348,5/2/04
0.229,0.996,-0.01,17.34356784,-53.50220004,0.919575834,-8.855720985,0.380893171,1149.078261,5/3/04
-0.18,0.542,19.11,17.33517315,-53.34118174,0.919508643,-8.834544361,0.380983938,1165.627174,5/4/04
-0.845,-0.397,14.13,17.32677846,-53.18016344,0.919441452,-8.813367737,0.381074705,1182.176087,5/5/04
-1.488,-0.94,1.33,17.31838377,-53.01914514,0.919374261,-8.792191113,0.381165472,1198.725,5/6/04
-1.354,-1.016,18.24,17.30998908,-52.85812683,0.91930707,-8.771014489,0.381256239,1215.273913,5/7/04
-1.328,-1.193,31.74,17.30159439,-52.69710853,0.91923988,-8.749837865,0.381347006,1231.822826,5/8/04
-1.766,-0.784,29.69,17.2931997,-52.53609023,0.919172689,-8.72866124,0.381437773,1248.371739,5/9/04
-1.726,-0.415,-2.77,17.284805,-52.37507193,0.919105498,-8.707484616,0.38152854,1264.920652,5/10/04
-1.43,-0.323,-0.48,17.27641031,-52.21405363,0.919038307,-8.686307992,0.381619308,1281.469565,5/11/04
-1.1,-0.302,7.49,17.26801562,-52.05303533,0.918971117,-8.665131368,0.381710075,1298.018478,5/12/04
-1.256,-0.231,12.55,17.25962093,-51.89201703,0.918903926,-8.643954744,0.381800842,1314.567391,5/13/04
-1.077,0.134,14.68,17.25122624,-51.73099872,0.918836735,-8.62277812,0.381891609,1331.116304,5/14/04
-0.465,0.304,27.24,17.24283155,-51.56998042,0.918769544,-8.601601496,0.381982376,1347.665217,5/15/04
0.074,0.41,27.16,17.23443686,-51.40896212,0.918702354,-8.580424872,0.382073143,1364.21413,5/16/04
0.156,0.854,13.89,17.22604217,-51.24794382,0.918635163,-8.559248248,0.38216391,1380.763043,5/17/04
0.406,0.976,13.89,17.21764747,-51.08692552,0.918567972,-8.538071624,0.382254677,1397.311957,5/18/04
0.404,0.81,20.53,17.20925278,-50.92590722,0.918500781,-8.516894999,0.382345445,1413.86087,5/19/04
0.237,0.492,15.95,17.20085809,-50.76488892,0.91843359,-8.495718375,0.382436212,1430.409783,5/20/04
0.085,0.343,24.24,17.1924634,-50.60387061,0.9183664,-8.474541751,0.382526979,1446.958696,5/21/04
-0.071,-0.154,22.19,17.18406871,-50.44285231,0.918299209,-8.453365127,0.382617746,1463.507609,5/22/04
-0.331,-0.669,1.89,17.17567402,-50.28183401,0.918232018,-8.432188503,0.382708513,1480.056522,5/23/04
-0.507,-0.921,-5.22,17.16727933,-50.12081571,0.918164827,-8.411011879,0.38279928,1496.605435,5/24/04
-1.058,-0.338,11.24,17.15888464,-49.95979741,0.918097637,-8.389835255,0.382890047,1513.154348,5/25/04
-2.06,0.33,19.11,17.15048994,-49.79877911,0.918030446,-8.368658631,0.382980814,1529.703261,5/26/04
-2.451,0.246,22.5,17.14209525,-49.63776081,0.917963255,-8.347482007,0.383071582,1546.252174,5/27/04
-2.457,0.056,19.03,17.13370056,-49.4767425,0.917896064,-8.326305383,0.383162349,1562.801087,5/28/04
-2.368,-0.313,13.89,17.12530587,-49.3157242,0.917828874,-8.305128759,0.383253116,1579.35,5/29/04
-2.047,-0.62,6.39,17.11691118,-49.1547059,0.917761683,-8.283952134,0.383343883,1595.898913,5/30/04
-1.483,-0.692,16.5,17.10851649,-48.9936876,0.917694492,-8.26277551,0.38343465,1612.447826,5/31/04
-0.787,-0.969,17.4,17.1001218,-48.8326693,0.917627301,-8.241598886,0.383525417,1628.996739,6/1/04
-0.326,-1.134,-4.38,17.0917271,-48.671651,0.91756011,-8.220422262,0.383616184,1645.545652,6/2/04
-0.425,-0.655,-2.2,17.08333241,-48.5106327,0.91749292,-8.199245638,0.383706951,1662.094565,6/3/04
-0.279,-0.328,12.78,17.07493772,-48.34961439,0.917425729,-8.178069014,0.383797719,1678.643478,6/4/04
-0.07,-0.091,16.43,17.06654303,-48.18859609,0.917358538,-8.15689239,0.383888486,1695.192391,6/5/04
-0.011,0.188,-8.51,17.05814834,-48.02757779,0.917291347,-8.135715766,0.383979253,1711.741304,6/6/04
-0.198,0.385,-12.56,17.04975365,-47.86655949,0.917224157,-8.114539142,0.38407002,1728.290217,6/7/04
-0.641,0.795,-7.06,17.04135896,-47.70554119,0.917156966,-8.093362518,0.384160787,1744.83913,6/8/04
-0.845,1.118,0.56,17.03296427,-47.54452289,0.917089775,-8.072185893,0.384251554,1761.388043,6/9/04
-0.833,0.808,16.18,17.02456957,-47.38350458,0.917022584,-8.051009269,0.384342321,1777.936957,6/10/04
-0.809,0.294,1.45,17.01617488,-47.22248628,0.916955393,-8.029832645,0.384433088,1794.48587,6/11/04
-0.689,0.408,-14.02,17.00778019,-47.06146798,0.916888203,-8.008656021,0.384523856,1811.034783,6/12/04
-0.673,1.092,-14.83,16.9993855,-46.90044968,0.916821012,-7.987479397,0.384614623,1827.583696,6/13/04
-0.575,1.654,-15.96,16.99099081,-46.73943138,0.916753821,-7.966302773,0.38470539,1844.132609,6/14/04
-0.623,1.319,-23.42,16.98259612,-46.57841308,0.91668663,-7.945126149,0.384796157,1860.681522,6/15/04
-0.35,0.661,-31.43,16.97420143,-46.41739478,0.91661944,-7.923949525,0.384886924,1877.230435,6/16/04
-0.151,-0.066,-48.76,16.96580674,-46.25637647,0.916552249,-7.902772901,0.384977691,1893.779348,6/17/04
0.07,-0.35,-49.97,16.95741204,-46.09535817,0.916485058,-7.881596277,0.385068458,1910.328261,6/18/04
0.096,-0.746,-46.6,16.94901735,-45.93433987,0.916417867,-7.860419652,0.385159225,1926.877174,6/19/04
0.197,-1.25,-35.88,16.94062266,-45.77332157,0.916350677,-7.839243028,0.385249993,1943.426087,6/20/04
0.139,-1.627,-29.81,16.93222797,-45.61230327,0.916283486,-7.818066404,0.38534076,1959.975,6/21/04
