No,year,month,day,pna,ao,soi,dxs,unc,amount [mL],unc.1,dD,dO
1104,2006,4,8,0.46,-1.505,18.16,19.06358663,1.208345351,4699.142857,0.372932942,-54.5123,-9.196985828
1105,2006,4,9,0.226,0.067,16.02,18.82090509,1.234339992,4154.128571,0.381067338,-55.62728573,-9.306023852
1106,2006,4,10,0.132,1.257,4.77,18.57822354,1.260334633,3609.114286,0.389201734,-56.74227147,-9.415061876
1107,2006,4,11,-0.087,1.338,7.48,18.335542,1.286329274,3064.1,0.39733613,-57.8572572,-9.5240999
1108,2006,4,12,-0.351,2.094,11.42,18.28761306,1.237263827,2689.314286,0.384999182,-53.0561674,-8.917972557
1109,2006,4,13,-0.603,2.857,14.38,18.23968411,1.188198381,2314.528571,0.372662233,-48.2550776,-8.311845214
1110,2006,4,14,-0.529,2.121,2.96,18.19175517,1.139132934,1939.742857,0.360325285,-43.4539878,-7.705717871
1111,2006,4,15,-0.392,1.15,-0.9,18.14382623,1.090067487,1564.957143,0.347988336,-38.652898,-7.099590529
1112,2006,4,16,-0.116,0.546,16.52,18.09589729,1.04100204,1190.171429,0.335651388,-33.8518082,-6.493463186
1113,2006,4,17,0.054,0.234,16.43,18.04796834,0.991936594,815.3857143,0.323314439,-29.0507184,-5.887335843
1114,2006,4,18,0.319,0.319,6.82,18.0000394,0.942871147,440.6,0.310977491,-24.2496286,-5.2812085
1115,2006,4,19,0.776,0.52,-10.6,17.92474758,0.939859976,473.4551724,0.315352066,-25.70270426,-5.453431479
1116,2006,4,20,0.821,0.303,-9.12,17.84945575,0.936848805,506.3103448,0.31972664,-27.15577992,-5.625654459
1117,2006,4,21,0.664,0.562,2.47,17.77416393,0.933837635,539.1655172,0.324101215,-28.60885557,-5.797877438
1118,2006,4,22,0.76,1.187,5.59,17.69887211,0.930826464,572.0206897,0.328475789,-30.06193123,-5.970100417
1119,2006,4,23,0.722,0.967,4.19,17.62358028,0.927815293,604.8758621,0.332850364,-31.51500689,-6.142323397
1120,2006,4,24,0.578,0.575,10.68,17.54828846,0.924804122,637.7310345,0.337224938,-32.96808255,-6.314546376
1121,2006,4,25,0.168,0.287,54.23,17.47299664,0.921792951,670.5862069,0.341599513,-34.4211582,-6.486769355
1122,2006,4,26,-0.12,-0.063,5.75,17.39770482,0.91878178,703.4413793,0.345974087,-35.87423386,-6.658992334
1123,2006,4,27,-0.043,0.03,-9.12,17.32241299,0.91577061,736.2965517,0.350348662,-37.32730952,-6.831215314
1124,2006,4,28,0.327,0.393,13.23,17.24712117,0.912759439,769.1517241,0.354723237,-38.78038518,-7.003438293
1125,2006,4,29,0.461,0.894,14.71,17.17182935,0.909748268,802.0068966,0.359097811,-40.23346083,-7.175661272
1126,2006,4,30,0.502,0.759,3.2,17.09653752,0.906737097,834.862069,0.363472386,-41.68653649,-7.347884252
1127,2006,5,1,0.467,0.471,1.5,17.0212457,0.903725926,867.7172414,0.36784696,-43.13961215,-7.520107231
1128,2006,5,2,0.358,-0.051,2.13,16.94595388,0.900714755,900.5724138,0.372221535,-44.59268781,-7.69233021
1129,2006,5,3,0.26,-0.393,-5.06,16.87066205,0.897703585,933.4275862,0.376596109,-46.04576346,-7.86455319
1130,2006,5,4,0.007,-0.79,-12.16,16.79537023,0.894692414,966.2827586,0.380970684,-47.49883912,-8.036776169
1131,2006,5,5,-0.272,-0.599,-11.37,16.72007841,0.891681243,999.137931,0.385345258,-48.95191478,-8.208999148
1132,2006,5,6,-0.488,-0.461,6.71,16.64478658,0.888670072,1031.993103,0.389719833,-50.40499044,-8.381222128
1133,2006,5,7,-0.893,-0.534,11.37,16.56949476,0.885658901,1064.848276,0.394094407,-51.85806609,-8.553445107
1134,2006,5,8,-1.015,-0.737,0.16,16.49420294,0.88264773,1097.703448,0.398468982,-53.31114175,-8.725668086
1135,2006,5,9,-0.655,-0.909,3.24,16.41891111,0.87963656,1130.558621,0.402843557,-54.76421741,-8.897891066
1136,2006,5,10,-0.476,-1.023,8.69,16.34361929,0.876625389,1163.413793,0.407218131,-56.21729307,-9.070114045
1137,2006,5,11,-0.549,-1.041,-1.11,16.26832747,0.873614218,1196.268966,0.411592706,-57.67036872,-9.242337024
1138,2006,5,12,-0.42,-0.755,-16.82,16.19303565,0.870603047,1229.124138,0.41596728,-59.12344438,-9.414560003
1139,2006,5,13,-0.044,-0.106,-10.11,16.11774382,0.867591876,1261.97931,0.420341855,-60.57652004,-9.586782983
1140,2006,5,14,-0.005,0.246,-3.55,16.042452,0.864580705,1294.834483,0.424716429,-62.0295957,-9.759005962
1141,2006,5,15,0.064,0.013,-6.32,15.96716018,0.861569535,1327.689655,0.429091004,-63.48267135,-9.931228941
1142,2006,5,16,0.314,0.103,-17.06,15.89186835,0.858558364,1360.544828,0.433465578,-64.93574701,-10.10345192
1143,2006,5,17,0.536,0.13,-25.59,15.81657653,0.855547193,1393.4,0.437840153,-66.38882267,-10.2756749
1144,2006,5,18,0.437,0.209,-20.22,15.3560603,0.861028075,1373.835484,0.435749334,-65.43639945,-10.09905747
1145,2006,5,19,-0.063,0.354,-18.96,14.89554407,0.866508957,1354.270968,0.433658514,-64.48397623,-9.922440038
1146,2006,5,20,-0.988,0.833,-8.93,14.43502785,0.871989839,1334.706452,0.431567695,-63.53155301,-9.745822606
1147,2006,5,21,-1.438,1.102,9.87,13.97451162,0.877470721,1315.141935,0.429476875,-62.57912978,-9.569205175
1148,2006,5,22,-0.802,0.591,4.03,13.51399539,0.882951602,1295.577419,0.427386056,-61.62670656,-9.392587744
1149,2006,5,23,-0.877,0.662,2.37,13.05347916,0.888432484,1276.012903,0.425295236,-60.67428334,-9.215970313
1150,2006,5,24,-1.207,1.098,3.32,12.59296293,0.893913366,1256.448387,0.423204417,-59.72186012,-9.039352882
1151,2006,5,25,-1.802,1.698,-14.61,12.13244671,0.899394248,1236.883871,0.421113597,-58.7694369,-8.862735451
1152,2006,5,26,-1.73,1.769,-35.55,11.67193048,0.90487513,1217.319355,0.419022778,-57.81701368,-8.686118019
1153,2006,5,27,-1.675,1.264,-39.49,11.21141425,0.910356012,1197.754839,0.416931958,-56.86459045,-8.509500588
1154,2006,5,28,-1.721,0.807,-27.57,10.75089802,0.915836894,1178.190323,0.414841139,-55.91216723,-8.332883157
1155,2006,5,29,-1.806,0.34,-25.2,10.2903818,0.921317776,1158.625806,0.412750319,-54.95974401,-8.156265726
1156,2006,5,30,-1.9,0.14,-21.56,9.829865567,0.926798658,1139.06129,0.4106595,-54.00732079,-7.979648295
1157,2006,5,31,-1.54,0.226,-19.19,9.369349339,0.932279539,1119.496774,0.40856868,-53.05489757,-7.803030864
1158,2006,6,1,-0.925,0.501,-5.51,8.908833111,0.937760421,1099.932258,0.406477861,-52.10247435,-7.626413432
1159,2006,6,2,-0.402,0.603,-2.43,8.448316884,0.943241303,1080.367742,0.404387041,-51.15005112,-7.449796001
1160,2006,6,3,-0.345,0.664,-14.01,7.987800656,0.948722185,1060.803226,0.402296222,-50.1976279,-7.27317857
1161,2006,6,4,-0.256,0.57,-15.95,7.527284428,0.954203067,1041.23871,0.400205402,-49.24520468,-7.096561139
1162,2006,6,5,-0.43,0.358,-16.11,7.0667682,0.959683949,1021.674194,0.398114583,-48.29278146,-6.919943708
1163,2006,6,6,-0.402,0.544,-22.83,6.606251972,0.965164831,1002.109677,0.396023763,-47.34035824,-6.743326276
1164,2006,6,7,-0.048,0.734,-3.08,6.145735744,0.970645713,982.5451613,0.393932944,-46.38793502,-6.566708845
1165,2006,6,8,0.57,0.431,17.65,5.685219516,0.976126595,962.9806452,0.391842124,-45.4355118,-6.390091414
1166,2006,6,9,1.203,-0.289,23.89,5.224703288,0.981607476,943.416129,0.389751305,-44.48308857,-6.213473983
1167,2006,6,10,1.476,-0.601,7.04,4.76418706,0.987088358,923.8516129,0.387660485,-43.53066535,-6.036856552
1168,2006,6,11,0.832,-0.282,-13.68,4.303670832,0.99256924,904.2870968,0.385569666,-42.57824213,-5.860239121
1169,2006,6,12,-0.197,0.52,-39.11,3.843154605,0.998050122,884.7225806,0.383478846,-41.62581891,-5.683621689
1170,2006,6,13,-0.1,1.522,-16.84,3.382638377,1.003531004,865.1580645,0.381388027,-40.67339569,-5.507004258
1171,2006,6,14,0.745,2.436,-4.7,2.922122149,1.009011886,845.5935484,0.379297207,-39.72097247,-5.330386827
1172,2006,6,15,0.909,2.576,5.43,2.461605921,1.014492768,826.0290323,0.377206388,-38.76854924,-5.153769396
1173,2006,6,16,0.248,2.405,2.27,2.001089693,1.01997365,806.4645161,0.375115568,-37.81612602,-4.977151965
1174,2006,6,17,-0.511,2.464,6.15,1.540573465,1.025454532,786.9,0.373024749,-36.8637028,-4.800534534
1175,2006,6,18,-0.965,2.561,4.86,1.080057237,1.030935413,767.3354839,0.370933929,-35.91127958,-4.623917102
1176,2006,6,19,-0.822,2.265,-5.91,0.619541009,1.036416295,747.7709677,0.36884311,-34.95885636,-4.447299671
1177,2006,6,20,-0.979,1.753,-18.22,0.159024781,1.041897177,728.2064516,0.36675229,-34.00643314,-4.27068224
1178,2006,6,21,-1.372,1.44,-22.43,-0.301491447,1.047378059,708.6419355,0.364661471,-33.05400992,-4.094064809
1179,2006,6,22,-1.462,1.375,0,-0.762007675,1.052858941,689.0774194,0.362570651,-32.10158669,-3.917447378
1180,2006,6,23,-1.416,1.242,19.43,-1.222523902,1.058339823,669.5129032,0.360479832,-31.14916347,-3.740829946
1181,2006,6,24,-1.11,1.068,0.81,-1.68304013,1.063820705,649.9483871,0.358389012,-30.19674025,-3.564212515
1182,2006,6,25,-0.954,0.881,-16.84,-2.143556358,1.069301587,630.383871,0.356298193,-29.24431703,-3.387595084
1183,2006,6,26,-0.73,0.954,-12.96,-2.604072586,1.074782468,610.8193548,0.354207373,-28.29189381,-3.210977653
1184,2006,6,27,-0.297,1.166,-8.34,-3.064588814,1.08026335,591.2548387,0.352116554,-27.33947059,-3.034360222
1185,2006,6,28,-0.124,0.88,-17.73,-3.525105042,1.085744232,571.6903226,0.350025734,-26.38704736,-2.857742791
1186,2006,6,29,-0.473,0.397,-12.87,-3.98562127,1.091225114,552.1258065,0.347934915,-25.43462414,-2.681125359
1187,2006,6,30,-0.72,-0.162,-8.18,-4.446137498,1.096705996,532.5612903,0.345844095,-24.48220092,-2.504507928
1188,2006,7,1,-0.177,-0.563,0.52,-4.906653726,1.102186878,512.9967742,0.343753276,-23.5297777,-2.327890497
1189,2006,7,2,0.172,-0.907,1.89,-5.367169954,1.10766776,493.4322581,0.341662456,-22.57735448,-2.151273066
1190,2006,7,3,0.351,-0.93,-5.28,-5.827686181,1.113148642,473.8677419,0.339571637,-21.62493126,-1.974655635
1191,2006,7,4,0.715,-0.52,-16.1,-6.288202409,1.118629524,454.3032258,0.337480817,-20.67250803,-1.798038203
1192,2006,7,5,0.851,-0.263,-20.34,-6.748718637,1.124110405,434.7387097,0.335389998,-19.72008481,-1.621420772
1193,2006,7,6,1.194,-0.049,-24.97,-7.209234865,1.129591287,415.1741935,0.333299178,-18.76766159,-1.444803341
1194,2006,7,7,1.707,0.05,-32.99,-7.669751093,1.135072169,395.6096774,0.331208359,-17.81523837,-1.26818591
1195,2006,7,8,2.047,0.149,-25.88,-8.130267321,1.140553051,376.0451613,0.329117539,-16.86281515,-1.091568479
1196,2006,7,9,2.057,0.261,-15.32,-8.590783549,1.146033933,356.4806452,0.32702672,-15.91039193,-0.914951048
1197,2006,7,10,2.008,0.553,-14.86,-9.051299777,1.151514815,336.916129,0.3249359,-14.95796871,-0.738333616
1198,2006,7,11,2.082,1.031,-8.02,-9.511816005,1.156995697,317.3516129,0.322845081,-14.00554548,-0.561716185
1199,2006,7,12,2.088,1.164,-1.96,-9.972332233,1.162476579,297.7870968,0.320754261,-13.05312226,-0.385098754
1200,2006,7,13,1.724,1.133,6.06,-10.43284846,1.167957461,278.2225806,0.318663442,-12.10069904,-0.208481323
1201,2006,7,14,1.031,0.772,-5.61,-10.89336469,1.173438342,258.6580645,0.316572622,-11.14827582,-0.031863892
1202,2006,7,15,0.673,0.454,-6.98,-11.35388092,1.178919224,239.0935484,0.314481803,-10.1958526,0.144753539
1203,2006,7,16,0.3,0.381,-1.63,-11.81439714,1.184400106,219.5290323,0.312390983,-9.243429376,0.321370971
1204,2006,7,17,0.14,0.154,-9.84,-12.27491337,1.189880988,199.9645161,0.310300164,-8.291006155,0.497988402
1205,2006,7,18,0.156,-0.269,-14.8,-12.7354296,1.19536187,180.4,0.308209344,-7.338582933,0.674605833
1206,2006,7,19,-0.236,-0.48,-17.28,-12.35736836,1.191097172,181.0547619,0.308103847,-7.479514055,0.609731788
1207,2006,7,20,-0.639,-0.369,-11.41,-11.97930712,1.186832474,181.7095238,0.307998351,-7.620445177,0.544857743
1208,2006,7,21,-0.747,-0.032,-11.21,-11.60124588,1.182567776,182.3642857,0.307892854,-7.7613763,0.479983697
1209,2006,7,22,-0.51,0.073,-6.65,-11.22318464,1.178303078,183.0190476,0.307787357,-7.902307422,0.415109652
1210,2006,7,23,-0.318,0.039,2.41,-10.8451234,1.17403838,183.6738095,0.307681861,-8.043238544,0.350235607
1211,2006,7,24,0.01,-0.123,6,-10.46706216,1.169773681,184.3285714,0.307576364,-8.184169666,0.285361562
1212,2006,7,25,0.145,-0.196,-9.91,-10.08900092,1.165508983,184.9833333,0.307470867,-8.325100789,0.220487516
1213,2006,7,26,0.145,-0.173,-27.64,-9.710939683,1.161244285,185.6380952,0.307365371,-8.466031911,0.155613471
1214,2006,7,27,0.754,0.032,-11.15,-9.332878443,1.156979587,186.2928571,0.307259874,-8.606963033,0.090739426
1215,2006,7,28,1.298,0.412,7.69,-8.954817204,1.152714889,186.947619,0.307154377,-8.747894155,0.025865381
1216,2006,7,29,0.259,0.644,0.91,-8.576755964,1.148450191,187.602381,0.307048881,-8.888825277,-0.039008665
1217,2006,7,30,-0.694,0.438,-8.34,-8.198694724,1.144185493,188.2571429,0.306943384,-9.0297564,-0.10388271
1218,2006,7,31,-0.767,0.201,-17.6,-7.820633485,1.139920795,188.9119048,0.306837887,-9.170687522,-0.168756755
1219,2006,8,1,-0.524,0.021,-24.92,-7.442572245,1.135656097,189.5666667,0.306732391,-9.311618644,-0.2336308
1220,2006,8,2,0.074,-0.443,-16.31,-7.064511005,1.131391399,190.2214286,0.306626894,-9.452549766,-0.298504846
1221,2006,8,3,0.344,-0.664,-19.46,-6.686449766,1.1271267,190.8761905,0.306521397,-9.593480889,-0.363378891
1222,2006,8,4,0.213,-0.416,-48.3,-6.308388526,1.122862002,191.5309524,0.306415901,-9.734412011,-0.428252936
1223,2006,8,5,-0.246,-0.223,-71.29,-5.930327286,1.118597304,192.1857143,0.306310404,-9.875343133,-0.493126981
1224,2006,8,6,-0.246,-0.177,-57.35,-5.552266047,1.114332606,192.8404762,0.306204907,-10.01627426,-0.558001027
1225,2006,8,7,-0.279,-0.021,-29.22,-5.174204807,1.110067908,193.4952381,0.306099411,-10.15720538,-0.622875072
1226,2006,8,8,-0.356,0.178,-19.46,-4.796143568,1.10580321,194.15,0.305993914,-10.2981365,-0.687749117
1227,2006,8,9,-0.872,0.083,-16.96,-4.418082328,1.101538512,194.8047619,0.305888417,-10.43906762,-0.752623162
1228,2006,8,10,-1.452,-0.065,-12.14,-4.040021088,1.097273814,195.4595238,0.305782921,-10.57999874,-0.817497207
1229,2006,8,11,-1.781,-0.345,-14.32,-3.661959849,1.093009116,196.1142857,0.305677424,-10.72092987,-0.882371253
1230,2006,8,12,-1.852,-0.771,-18.24,-3.283898609,1.088744418,196.7690476,0.305571927,-10.86186099,-0.947245298
1231,2006,8,13,-1.556,-1.157,-18.63,-2.905837369,1.08447972,197.4238095,0.305466431,-11.00279211,-1.012119343
1232,2006,8,14,-0.794,-1.214,-6.29,-2.52777613,1.080215021,198.0785714,0.305360934,-11.14372323,-1.076993388
1233,2006,8,15,-0.37,-0.852,10.79,-2.14971489,1.075950323,198.7333333,0.305255437,-11.28465436,-1.141867434
1234,2006,8,16,-0.277,-0.373,4.24,-1.77165365,1.071685625,199.3880952,0.305149941,-11.42558548,-1.206741479
1235,2006,8,17,-0.1,0.228,-2.7,-1.393592411,1.067420927,200.0428571,0.305044444,-11.5665166,-1.271615524
1236,2006,8,18,-0.078,0.608,-26.33,-1.015531171,1.063156229,200.697619,0.304938947,-11.70744772,-1.336489569
1237,2006,8,19,-0.234,0.576,-35.71,-0.637469931,1.058891531,201.352381,0.304833451,-11.84837884,-1.401363615
1238,2006,8,20,-0.307,0.437,-13.36,-0.259408692,1.054626833,202.0071429,0.304727954,-11.98930997,-1.46623766
1239,2006,8,21,-0.256,0.338,3.66,0.118652548,1.050362135,202.6619048,0.304622457,-12.13024109,-1.531111705
1240,2006,8,22,-0.215,0.369,2.89,0.496713788,1.046097437,203.3166667,0.304516961,-12.27117221,-1.59598575
1241,2006,8,23,-0.298,0.173,3.6,0.874775027,1.041832739,203.9714286,0.304411464,-12.41210333,-1.660859796
1242,2006,8,24,-0.29,0,-3.6,1.252836267,1.03756804,204.6261905,0.304305967,-12.55303446,-1.725733841
1243,2006,8,25,-0.49,-0.322,-5.01,1.630897506,1.033303342,205.2809524,0.304200471,-12.69396558,-1.790607886
1244,2006,8,26,-0.849,-0.307,-4.69,2.008958746,1.029038644,205.9357143,0.304094974,-12.8348967,-1.855481931
1245,2006,8,27,-1.133,-0.288,-3.15,2.387019986,1.024773946,206.5904762,0.303989477,-12.97582782,-1.920355977
1246,2006,8,28,-1.313,-0.486,0.96,2.765081225,1.020509248,207.2452381,0.303883981,-13.11675894,-1.985230022
1247,2006,8,29,-1.443,-0.827,-2.76,3.143142465,1.01624455,207.9,0.303778484,-13.25769007,-2.050104067
1248,2006,8,30,-1.544,-1.09,-6.04,3.521203705,1.011979852,208.5547619,0.303672987,-13.39862119,-2.114978112
1249,2006,8,31,-1.368,-0.904,-13.36,3.899264944,1.007715154,209.2095238,0.303567491,-13.53955231,-2.179852157
1250,2006,9,1,-0.987,-0.357,-13.54,4.277326184,1.003450456,209.8642857,0.303461994,-13.68048343,-2.244726203
1251,2006,9,2,-0.763,0.097,-11.25,4.655387424,0.999185758,210.5190476,0.303356497,-13.82141456,-2.309600248
1252,2006,9,3,-0.856,0.521,-8.84,5.033448663,0.99492106,211.1738095,0.303251001,-13.96234568,-2.374474293
1253,2006,9,4,-0.956,0.507,-14.74,5.411509903,0.990656361,211.8285714,0.303145504,-14.1032768,-2.439348338
1254,2006,9,5,-0.433,0.136,-14.5,5.789571143,0.986391663,212.4833333,0.303040007,-14.24420792,-2.504222384
1255,2006,9,6,0.256,0.399,-1.08,6.167632382,0.982126965,213.1380952,0.302934511,-14.38513904,-2.569096429
1256,2006,9,7,0.126,0.887,10.11,6.545693622,0.977862267,213.7928571,0.302829014,-14.52607017,-2.633970474
1257,2006,9,8,-0.187,1.142,9.33,6.923754861,0.973597569,214.447619,0.302723517,-14.66700129,-2.698844519
1258,2006,9,9,-0.201,1.05,4.33,7.301816101,0.969332871,215.102381,0.302618021,-14.80793241,-2.763718565
1259,2006,9,10,0.13,1.078,-9.75,7.679877341,0.965068173,215.7571429,0.302512524,-14.94886353,-2.82859261
1260,2006,9,11,0.545,1.45,-5.78,8.05793858,0.960803475,216.4119048,0.302407027,-15.08979466,-2.893466655
1261,2006,9,12,0.434,1.77,-0.96,8.43599982,0.956538777,217.0666667,0.302301531,-15.23072578,-2.9583407
1262,2006,9,13,0.355,1.078,2.59,8.81406106,0.952274079,217.7214286,0.302196034,-15.3716569,-3.023214746
1263,2006,9,14,0.611,0.344,-4.21,9.192122299,0.94800938,218.3761905,0.302090537,-15.51258802,-3.088088791
1264,2006,9,15,0.282,0.483,-11.19,9.570183539,0.943744682,219.0309524,0.301985041,-15.65351914,-3.152962836
1265,2006,9,16,0.406,0.734,-7.52,9.948244779,0.939479984,219.6857143,0.301879544,-15.79445027,-3.217836881
1266,2006,9,17,0.604,0.97,-0.12,10.32630602,0.935215286,220.3404762,0.301774047,-15.93538139,-3.282710927
1267,2006,9,18,0.748,1.378,-2.05,10.70436726,0.930950588,220.9952381,0.301668551,-16.07631251,-3.347584972
1268,2006,9,19,0.872,1.77,-14.44,11.0824285,0.92668589,221.65,0.301563054,-16.21724363,-3.412459017
1269,2006,9,20,1.558,1.482,-7.22,11.46048974,0.922421192,222.3047619,0.301457557,-16.35817476,-3.477333062
1270,2006,9,21,2.245,0.896,-1.68,11.83855098,0.918156494,222.9595238,0.301352061,-16.49910588,-3.542207107
1271,2006,9,22,2.105,0.452,-8,12.21661222,0.913891796,223.6142857,0.301246564,-16.640037,-3.607081153
1272,2006,9,23,1.531,0.436,-9.93,12.59467346,0.909627098,224.2690476,0.301141067,-16.78096812,-3.671955198
1273,2006,9,24,0.848,0.026,-10.59,12.9727347,0.9053624,224.9238095,0.301035571,-16.92189924,-3.736829243
1274,2006,9,25,1.248,-0.363,-2.83,13.35079594,0.901097701,225.5785714,0.300930074,-17.06283037,-3.801703288
1275,2006,9,26,1.681,-0.63,2.83,13.72885718,0.896833003,226.2333333,0.300824577,-17.20376149,-3.866577334
1276,2006,9,27,1.017,-0.162,2.59,14.10691841,0.892568305,226.8880952,0.300719081,-17.34469261,-3.931451379
1277,2006,9,28,0.015,0.405,-1.62,14.48497965,0.888303607,227.5428571,0.300613584,-17.48562373,-3.996325424
1278,2006,9,29,-0.311,0.06,-9.63,14.86304089,0.884038909,228.197619,0.300508087,-17.62655486,-4.061199469
1279,2006,9,30,-0.089,-0.495,-14.44,15.24110213,0.879774211,228.852381,0.300402591,-17.76748598,-4.126073515
1280,2006,10,1,-0.517,-0.154,-12.41,15.61916337,0.875509513,229.5071429,0.300297094,-17.9084171,-4.19094756
1281,2006,10,2,-0.943,0.153,-12.96,15.99722461,0.871244815,230.1619048,0.300191597,-18.04934822,-4.255821605
1282,2006,10,3,-1.313,-0.173,-16.38,16.37528585,0.866980117,230.8166667,0.300086101,-18.19027934,-4.32069565
1283,2006,10,4,-1.041,-0.115,-27.32,16.75334709,0.862715419,231.4714286,0.299980604,-18.33121047,-4.385569696
1284,2006,10,5,-0.976,0.166,-25.73,17.13140833,0.85845072,232.1261905,0.299875107,-18.47214159,-4.450443741
1285,2006,10,6,-0.477,0.124,-25.67,17.50946957,0.854186022,232.7809524,0.299769611,-18.61307271,-4.515317786
1286,2006,10,7,-0.013,-0.286,-14.67,17.88753081,0.849921324,233.4357143,0.299664114,-18.75400383,-4.580191831
1287,2006,10,8,0.169,-0.747,-18.15,18.26559205,0.845656626,234.0904762,0.299558617,-18.89493496,-4.645065877
1288,2006,10,9,0.319,-1.104,-26.28,18.64365329,0.841391928,234.7452381,0.299453121,-19.03586608,-4.709939922
1289,2006,10,10,0.48,-1.523,-21.7,19.02171453,0.83712723,235.4,0.299347624,-19.1767972,-4.774813967
1290,2006,10,11,0.178,-1.288,-20.66,19.03707315,0.849180417,233.8928571,0.301523366,-19.22735449,-4.783053456
1291,2006,10,12,-0.292,-0.715,-26.96,19.05243177,0.861233604,232.3857143,0.303699109,-19.27791178,-4.791292945
1292,2006,10,13,-0.121,-0.713,-19.38,19.0677904,0.873286791,230.8785714,0.305874851,-19.32846907,-4.799532434
1293,2006,10,14,0.016,-1.225,-3.67,19.08314902,0.885339978,229.3714286,0.308050594,-19.37902636,-4.807771923
1294,2006,10,15,-0.179,-2.416,-1.77,19.09850764,0.897393165,227.8642857,0.310226336,-19.42958364,-4.816011411
1295,2006,10,16,-0.36,-2.976,-4.65,19.11386626,0.909446352,226.3571429,0.312402079,-19.48014093,-4.8242509
1296,2006,10,17,-0.565,-3.192,-1.41,19.12922489,0.921499539,224.85,0.314577821,-19.53069822,-4.832490389
1297,2006,10,18,-0.506,-2.981,-1.22,19.14458351,0.933552726,223.3428571,0.316753563,-19.58125551,-4.840729878
1298,2006,10,19,-0.242,-2.63,-8.07,19.15994213,0.945605913,221.8357143,0.318929306,-19.6318128,-4.848969367
1299,2006,10,20,-0.124,-2.179,-24.21,19.17530075,0.9576591,220.3285714,0.321105048,-19.68237009,-4.857208856
1300,2006,10,21,0.07,-1.91,-33.01,19.19065938,0.969712287,218.8214286,0.323280791,-19.73292738,-4.865448345
1301,2006,10,22,0.099,-1.426,-23.41,19.206018,0.981765474,217.3142857,0.325456533,-19.78348467,-4.873687834
1302,2006,10,23,0.033,-0.854,-7.52,19.22137662,0.993818661,215.8071429,0.327632276,-19.83404195,-4.881927322
1303,2006,10,24,-0.031,-0.602,-2.08,19.23673524,1.005871848,214.3,0.329808018,-19.88459924,-4.890166811
1304,2006,10,25,-0.09,-0.714,2.57,19.25209387,1.017925035,212.7928571,0.33198376,-19.93515653,-4.8984063
1305,2006,10,26,,0.011,-18.58,19.26745249,1.029978222,211.2857143,0.334159503,-19.98571382,-4.906645789
1306,2006,10,27,-0.893,0.806,-26.59,19.28281111,1.042031409,209.7785714,0.336335245,-20.03627111,-4.914885278
1307,2006,10,28,-0.975,0.804,-17.85,19.29816973,1.054084596,208.2714286,0.338510988,-20.0868284,-4.923124767
1308,2006,10,29,-1.078,-0.309,-15.22,19.31352836,1.066137783,206.7642857,0.34068673,-20.13738569,-4.931364256
1309,2006,10,30,-1.35,-1.063,-16.01,19.32888698,1.07819097,205.2571429,0.342862473,-20.18794298,-4.939603745
1310,2006,10,31,1.101,-1.54,-13.26,19.3442456,1.090244157,203.75,0.345038215,-20.23850027,-4.947843234
1311,2006,11,1,-1.409,-1.487,-7.59,19.35960422,1.102297343,202.2428571,0.347213957,-20.28905755,-4.956082722
1312,2006,11,2,-1.098,-1.167,-6.6,19.37496284,1.11435053,200.7357143,0.3493897,-20.33961484,-4.964322211
1313,2006,11,3,-1.399,-0.636,-9.63,19.39032147,1.126403717,199.2285714,0.351565442,-20.39017213,-4.9725617
1314,2006,11,4,-0.631,0.433,-5.67,19.40568009,1.138456904,197.7214286,0.353741185,-20.44072942,-4.980801189
1315,2006,11,5,-0.556,1.009,-5.54,19.42103871,1.150510091,196.2142857,0.355916927,-20.49128671,-4.989040678
1316,2006,11,6,-0.258,1.205,-3.17,19.43639733,1.162563278,194.7071429,0.35809267,-20.541844,-4.997280167
1317,2006,11,7,-0.062,1.857,-0.07,19.45175596,1.174616465,193.2,0.360268412,-20.59240129,-5.005519656
1318,2006,11,8,-0.19,2.412,-11.61,19.46711458,1.186669652,191.6928571,0.362444154,-20.64295858,-5.013759145
1319,2006,11,9,-0.291,2.125,-14.58,19.4824732,1.198722839,190.1857143,0.364619897,-20.69351586,-5.021998633
1320,2006,11,10,-0.351,1.93,3.03,19.49783182,1.210776026,188.6785714,0.366795639,-20.74407315,-5.030238122
1321,2006,11,11,-0.772,2.065,19.39,19.51319045,1.222829213,187.1714286,0.368971382,-20.79463044,-5.038477611
1322,2006,11,12,-1.248,2.113,8.71,19.52854907,1.2348824,185.6642857,0.371147124,-20.84518773,-5.0467171
1323,2006,11,13,-1.525,1.465,-9.04,19.54390769,1.246935587,184.1571429,0.373322867,-20.89574502,-5.054956589
1324,2006,11,14,-1.345,0.062,-20.91,19.55926631,1.258988774,182.65,0.375498609,-20.94630231,-5.063196078
1325,2006,11,15,-0.848,-0.968,-11.21,19.57462494,1.271041961,181.1428571,0.377674351,-20.9968596,-5.071435567
1326,2006,11,16,-0.727,-0.817,8.84,19.58998356,1.283095148,179.6357143,0.379850094,-21.04741689,-5.079675056
1327,2006,11,17,-0.67,-0.422,-1.06,19.60534218,1.295148335,178.1285714,0.382025836,-21.09797417,-5.087914544
1328,2006,11,18,-0.636,0.168,-2.44,19.6207008,1.307201522,176.6214286,0.384201579,-21.14853146,-5.096154033
1329,2006,11,19,-0.34,0.717,-4.35,19.63605943,1.319254709,175.1142857,0.386377321,-21.19908875,-5.104393522
